Ensemble.Gene.ID	Dog.Ensembl.Gene.ID
ENSG00000100228	ENSCAFG00000013676
ENSG00000196459	ENSCAFG00000011754
ENSG00000168263	ENSCAFG00000002032
ENSG00000080608	ENSCAFG00000002035
ENSG00000136141	ENSCAFG00000004478
ENSG00000186716	ENSCAFG00000013773
ENSG00000046651	ENSCAFG00000011764
ENSG00000211590	ENSCAFG00000025722
ENSG00000185917	ENSCAFG00000009616
ENSG00000080298	ENSCAFG00000002053
ENSG00000107959	ENSCAFG00000005392
ENSG00000139684	ENSCAFG00000004473
ENSG00000102468	ENSCAFG00000028871
ENSG00000046653	ENSCAFG00000011799
ENSG00000136143	ENSCAFG00000004454
ENSG00000128322	ENSCAFG00000014139
ENSG00000128322	ENSCAFG00000030739
ENSG00000128322	ENSCAFG00000031806
ENSG00000128322	ENSCAFG00000047066
ENSG00000107249	ENSCAFG00000031499
ENSG00000200213	ENSCAFG00000025884
ENSG00000159228	ENSCAFG00000014444
ENSG00000125869	ENSCAFG00000005690
ENSG00000046647	ENSCAFG00000028737
ENSG00000101349	ENSCAFG00000005685
ENSG00000101958	ENSCAFG00000011832
ENSG00000200941	ENSCAFG00000031040
ENSG00000106688	ENSCAFG00000002067
ENSG00000132623	ENSCAFG00000005668
ENSG00000159231	ENSCAFG00000009633
ENSG00000181544	ENSCAFG00000011861
ENSG00000142197	ENSCAFG00000009653
ENSG00000136159	ENSCAFG00000004452
ENSG00000136146	ENSCAFG00000046545
ENSG00000136146	ENSCAFG00000004451
ENSG00000106686	ENSCAFG00000002072
ENSG00000130150	ENSCAFG00000011879
ENSG00000067082	ENSCAFG00000005354
ENSG00000136156	ENSCAFG00000004447
ENSG00000187792	ENSCAFG00000029579
ENSG00000128218	ENSCAFG00000014130
ENSG00000169314	ENSCAFG00000014127
ENSG00000132639	ENSCAFG00000005662
ENSG00000159256	ENSCAFG00000009660
ENSG00000102048	ENSCAFG00000011901
ENSG00000250479	ENSCAFG00000014124
ENSG00000139687	ENSCAFG00000004436
ENSG00000099953	ENSCAFG00000014117
ENSG00000205808	ENSCAFG00000002075
ENSG00000106993	ENSCAFG00000002081
ENSG00000165192	ENSCAFG00000011921
ENSG00000125863	ENSCAFG00000005651
ENSG00000207124	ENSCAFG00000029281
ENSG00000147853	ENSCAFG00000012522
ENSG00000147853	ENSCAFG00000002083
ENSG00000147853	ENSCAFG00000013746
ENSG00000147853	ENSCAFG00000015156
ENSG00000139679	ENSCAFG00000029700
ENSG00000099956	ENSCAFG00000014105
ENSG00000159259	ENSCAFG00000009674
ENSG00000149346	ENSCAFG00000025077
ENSG00000136161	ENSCAFG00000004432
ENSG00000165568	ENSCAFG00000005329
ENSG00000101384	ENSCAFG00000005627
ENSG00000159261	ENSCAFG00000009679
ENSG00000159263	ENSCAFG00000009686
ENSG00000165197	ENSCAFG00000011945
ENSG00000087842	ENSCAFG00000011975
ENSG00000152207	ENSCAFG00000004428
ENSG00000159267	ENSCAFG00000009689
ENSG00000199065	ENSCAFG00000020530
ENSG00000096968	ENSCAFG00000002102
ENSG00000099958	ENSCAFG00000014095
ENSG00000102531	ENSCAFG00000004379
ENSG00000102010	ENSCAFG00000012063
ENSG00000183145	ENSCAFG00000009694
ENSG00000212136	ENSCAFG00000025988
ENSG00000185808	ENSCAFG00000009702
ENSG00000133460	ENSCAFG00000014082
ENSG00000130234	ENSCAFG00000012112
ENSG00000132640	ENSCAFG00000030748
ENSG00000182670	ENSCAFG00000009771
ENSG00000120210	ENSCAFG00000002113
ENSG00000120211	ENSCAFG00000002115
ENSG00000102539	ENSCAFG00000031043
ENSG00000107014	ENSCAFG00000002115
ENSG00000102543	ENSCAFG00000004421
ENSG00000107018	ENSCAFG00000002115
ENSG00000107020	ENSCAFG00000002116
ENSG00000169239	ENSCAFG00000012150
ENSG00000169239	ENSCAFG00000028578
ENSG00000102547	ENSCAFG00000004408
ENSG00000120217	ENSCAFG00000002120
ENSG00000169249	ENSCAFG00000012201
ENSG00000172296	ENSCAFG00000005607
ENSG00000197646	ENSCAFG00000002121
ENSG00000182287	ENSCAFG00000012215
ENSG00000101230	ENSCAFG00000005603
ENSG00000107036	ENSCAFG00000002128
ENSG00000089123	ENSCAFG00000005600
ENSG00000136169	ENSCAFG00000004341
ENSG00000089048	ENSCAFG00000005587
ENSG00000178473	ENSCAFG00000005250
ENSG00000178462	ENSCAFG00000005248
ENSG00000126010	ENSCAFG00000012273
ENSG00000182798	ENSCAFG00000013842
ENSG00000182798	ENSCAFG00000025039
ENSG00000182798	ENSCAFG00000030952
ENSG00000182798	ENSCAFG00000029428
ENSG00000182798	ENSCAFG00000023133
ENSG00000182798	ENSCAFG00000019160
ENSG00000182798	ENSCAFG00000032604
ENSG00000182798	ENSCAFG00000031663
ENSG00000182798	ENSCAFG00000024378
ENSG00000182798	ENSCAFG00000023185
ENSG00000182798	ENSCAFG00000019029
ENSG00000173848	ENSCAFG00000005241
ENSG00000047230	ENSCAFG00000012416
ENSG00000101247	ENSCAFG00000005571
ENSG00000251357	ENSCAFG00000014082
ENSG00000133433	ENSCAFG00000014043
ENSG00000178372	ENSCAFG00000005235
ENSG00000099219	ENSCAFG00000002131
ENSG00000099974	ENSCAFG00000045775
ENSG00000099974	ENSCAFG00000043275
ENSG00000101251	ENSCAFG00000005566
ENSG00000099977	ENSCAFG00000045775
ENSG00000099977	ENSCAFG00000043275
ENSG00000169906	ENSCAFG00000032533
ENSG00000169895	ENSCAFG00000012594
ENSG00000136144	ENSCAFG00000004345
ENSG00000285762	ENSCAFG00000045775
ENSG00000285762	ENSCAFG00000043275
ENSG00000196372	ENSCAFG00000005233
ENSG00000086712	ENSCAFG00000012620
ENSG00000099984	ENSCAFG00000014043
ENSG00000108021	ENSCAFG00000005226
ENSG00000123179	ENSCAFG00000004337
ENSG00000099991	ENSCAFG00000013995
ENSG00000102054	ENSCAFG00000012688
ENSG00000183354	ENSCAFG00000001355
ENSG00000102753	ENSCAFG00000004325
ENSG00000112679	ENSCAFG00000030984
ENSG00000172264	ENSCAFG00000046699
ENSG00000120215	ENSCAFG00000001354
ENSG00000057608	ENSCAFG00000005223
ENSG00000057608	ENSCAFG00000042169
ENSG00000222736	ENSCAFG00000027099
ENSG00000157538	ENSCAFG00000009792
ENSG00000169891	ENSCAFG00000012774
ENSG00000125848	ENSCAFG00000005560
ENSG00000123178	ENSCAFG00000004309
ENSG00000199570	ENSCAFG00000027412
ENSG00000137033	ENSCAFG00000030105
ENSG00000089177	ENSCAFG00000005544
ENSG00000170777	ENSCAFG00000001365
ENSG00000134461	ENSCAFG00000005221
ENSG00000204977	ENSCAFG00000004308
ENSG00000137265	ENSCAFG00000009156
ENSG00000099994	ENSCAFG00000013923
ENSG00000147854	ENSCAFG00000001381
ENSG00000157540	ENSCAFG00000009801
ENSG00000188158	ENSCAFG00000012783
ENSG00000099998	ENSCAFG00000029292
ENSG00000112685	ENSCAFG00000009173
ENSG00000283785	ENSCAFG00000020487
ENSG00000134452	ENSCAFG00000005218
ENSG00000125870	ENSCAFG00000024887
ENSG00000125870	ENSCAFG00000046429
ENSG00000125870	ENSCAFG00000005520
ENSG00000125879	ENSCAFG00000030197
ENSG00000178445	ENSCAFG00000001416
ENSG00000212165	ENSCAFG00000047210
ENSG00000251955	ENSCAFG00000025866
ENSG00000100014	ENSCAFG00000013823
ENSG00000177324	ENSCAFG00000012793
ENSG00000125851	ENSCAFG00000005498
ENSG00000102098	ENSCAFG00000012800
ENSG00000137273	ENSCAFG00000009195
ENSG00000112699	ENSCAFG00000009212
ENSG00000136104	ENSCAFG00000004295
ENSG00000125864	ENSCAFG00000005485
ENSG00000008086	ENSCAFG00000012819
ENSG00000161980	ENSCAFG00000019715
ENSG00000161981	ENSCAFG00000032338
ENSG00000258555	ENSCAFG00000013823
ENSG00000128271	ENSCAFG00000013828
ENSG00000007384	ENSCAFG00000019703
ENSG00000125844	ENSCAFG00000005479
ENSG00000100024	ENSCAFG00000013843
ENSG00000103152	ENSCAFG00000019700
ENSG00000134470	ENSCAFG00000005213
ENSG00000157542	ENSCAFG00000009812
ENSG00000107077	ENSCAFG00000001434
ENSG00000145949	ENSCAFG00000024882
ENSG00000138867	ENSCAFG00000018270
ENSG00000138867	ENSCAFG00000013855
ENSG00000103148	ENSCAFG00000019696
ENSG00000124535	ENSCAFG00000009238
ENSG00000021355	ENSCAFG00000009276
ENSG00000157551	ENSCAFG00000009817
ENSG00000102104	ENSCAFG00000012835
ENSG00000086717	ENSCAFG00000012847
ENSG00000170542	ENSCAFG00000030335
ENSG00000100028	ENSCAFG00000013864
ENSG00000100028	ENSCAFG00000017258
ENSG00000124570	ENSCAFG00000025512
ENSG00000286070	ENSCAFG00000013864
ENSG00000286070	ENSCAFG00000017258
ENSG00000178026	ENSCAFG00000013867
ENSG00000157554	ENSCAFG00000009912
ENSG00000044446	ENSCAFG00000012925
ENSG00000125888	ENSCAFG00000005476
ENSG00000130656	ENSCAFG00000046007
ENSG00000130656	ENSCAFG00000028569
ENSG00000137038	ENSCAFG00000029609
ENSG00000206177	ENSCAFG00000029224
ENSG00000100031	ENSCAFG00000013899
ENSG00000089006	ENSCAFG00000005463
ENSG00000153707	ENSCAFG00000001460
ENSG00000188536	ENSCAFG00000032615
ENSG00000206172	ENSCAFG00000032615
ENSG00000207243	ENSCAFG00000020862
ENSG00000173698	ENSCAFG00000012983
ENSG00000134460	ENSCAFG00000005210
ENSG00000007392	ENSCAFG00000019689
ENSG00000134453	ENSCAFG00000005206
ENSG00000157557	ENSCAFG00000009978
ENSG00000125850	ENSCAFG00000005453
ENSG00000212232	ENSCAFG00000025925
ENSG00000170525	ENSCAFG00000005194
ENSG00000125871	ENSCAFG00000005454
ENSG00000149474	ENSCAFG00000005450
ENSG00000124588	ENSCAFG00000009314
ENSG00000137275	ENSCAFG00000009321
ENSG00000167930	ENSCAFG00000019687
ENSG00000184571	ENSCAFG00000010566
ENSG00000232838	ENSCAFG00000043258
ENSG00000252635	ENSCAFG00000026893
ENSG00000125846	ENSCAFG00000030504
ENSG00000137274	ENSCAFG00000009326
ENSG00000272015	ENSCAFG00000029423
ENSG00000183527	ENSCAFG00000010004
ENSG00000167037	ENSCAFG00000011498
ENSG00000137267	ENSCAFG00000042390
ENSG00000150510	ENSCAFG00000004287
ENSG00000137285	ENSCAFG00000009337
ENSG00000180822	ENSCAFG00000031526
ENSG00000253309	ENSCAFG00000028728
ENSG00000185658	ENSCAFG00000010037
ENSG00000089091	ENSCAFG00000005425
ENSG00000102786	ENSCAFG00000025364
ENSG00000137266	ENSCAFG00000009344
ENSG00000206069	ENSCAFG00000024672
ENSG00000197077	ENSCAFG00000024641
ENSG00000065675	ENSCAFG00000005169
ENSG00000100053	ENSCAFG00000011573
ENSG00000153714	ENSCAFG00000032608
ENSG00000244752	ENSCAFG00000023827
ENSG00000107186	ENSCAFG00000001498
ENSG00000089050	ENSCAFG00000005414
ENSG00000101310	ENSCAFG00000005405
ENSG00000168994	ENSCAFG00000030847
ENSG00000076344	ENSCAFG00000023874
ENSG00000100077	ENSCAFG00000011603
ENSG00000112739	ENSCAFG00000009381
ENSG00000139668	ENSCAFG00000004282
ENSG00000205581	ENSCAFG00000010045
ENSG00000133454	ENSCAFG00000011660
ENSG00000198879	ENSCAFG00000005121
ENSG00000145975	ENSCAFG00000009392
ENSG00000123171	ENSCAFG00000004278
ENSG00000123191	ENSCAFG00000004261
ENSG00000123243	ENSCAFG00000005096
ENSG00000131828	ENSCAFG00000013030
ENSG00000198721	ENSCAFG00000009409
ENSG00000242173	ENSCAFG00000015363
ENSG00000151655	ENSCAFG00000005057
ENSG00000185615	ENSCAFG00000015429
ENSG00000232388	ENSCAFG00000032343
ENSG00000284776	ENSCAFG00000028659
ENSG00000103126	ENSCAFG00000019684
ENSG00000180815	ENSCAFG00000013057
ENSG00000182093	ENSCAFG00000047794
ENSG00000132631	ENSCAFG00000005375
ENSG00000185052	ENSCAFG00000005373
ENSG00000147010	ENSCAFG00000013075
ENSG00000151657	ENSCAFG00000005034
ENSG00000086504	ENSCAFG00000019682
ENSG00000100095	ENSCAFG00000011694
ENSG00000132669	ENSCAFG00000005363
ENSG00000165629	ENSCAFG00000005024
ENSG00000173418	ENSCAFG00000032025
ENSG00000173418	ENSCAFG00000000213
ENSG00000129925	ENSCAFG00000019680
ENSG00000153046	ENSCAFG00000009417
ENSG00000101343	ENSCAFG00000005333
ENSG00000103202	ENSCAFG00000010362
ENSG00000165632	ENSCAFG00000005022
ENSG00000124787	ENSCAFG00000009435
ENSG00000107485	ENSCAFG00000005019
ENSG00000173681	ENSCAFG00000013092
ENSG00000147862	ENSCAFG00000001520
ENSG00000183778	ENSCAFG00000029475
ENSG00000184368	ENSCAFG00000013101
ENSG00000089101	ENSCAFG00000005270
ENSG00000242612	ENSCAFG00000019675
ENSG00000253710	ENSCAFG00000004252
ENSG00000253797	ENSCAFG00000018717
ENSG00000128203	ENSCAFG00000011720
ENSG00000145982	ENSCAFG00000009483
ENSG00000100099	ENSCAFG00000011729
ENSG00000183036	ENSCAFG00000029311
ENSG00000048740	ENSCAFG00000004973
ENSG00000171587	ENSCAFG00000010139
ENSG00000173674	ENSCAFG00000032071
ENSG00000090565	ENSCAFG00000019670
ENSG00000124785	ENSCAFG00000009491
ENSG00000124491	ENSCAFG00000009509
ENSG00000201882	ENSCAFG00000026291
ENSG00000177189	ENSCAFG00000013171
ENSG00000188559	ENSCAFG00000005251
ENSG00000103326	ENSCAFG00000019667
ENSG00000182240	ENSCAFG00000010157
ENSG00000112799	ENSCAFG00000009516
ENSG00000176695	ENSCAFG00000043009
ENSG00000161992	ENSCAFG00000019663
ENSG00000007541	ENSCAFG00000019662
ENSG00000124782	ENSCAFG00000009527
ENSG00000183844	ENSCAFG00000010163
ENSG00000136114	ENSCAFG00000005940
ENSG00000100109	ENSCAFG00000011741
ENSG00000088970	ENSCAFG00000005214
ENSG00000136100	ENSCAFG00000005932
ENSG00000175893	ENSCAFG00000001532
ENSG00000183486	ENSCAFG00000010167
ENSG00000136108	ENSCAFG00000005898
ENSG00000147869	ENSCAFG00000001535
ENSG00000141934	ENSCAFG00000019734
ENSG00000164946	ENSCAFG00000001537
ENSG00000128294	ENSCAFG00000011758
ENSG00000257108	ENSCAFG00000032733
ENSG00000100122	ENSCAFG00000011779
ENSG00000088930	ENSCAFG00000005185
ENSG00000149970	ENSCAFG00000013228
ENSG00000197562	ENSCAFG00000041318
ENSG00000105556	ENSCAFG00000019729
ENSG00000196431	ENSCAFG00000011809
ENSG00000201483	ENSCAFG00000022230
ENSG00000124783	ENSCAFG00000009533
ENSG00000105549	ENSCAFG00000019728
ENSG00000155158	ENSCAFG00000001545
ENSG00000125816	ENSCAFG00000031316
ENSG00000127578	ENSCAFG00000019660
ENSG00000139675	ENSCAFG00000002232
ENSG00000165416	ENSCAFG00000004823
ENSG00000183186	ENSCAFG00000019725
ENSG00000130731	ENSCAFG00000019655
ENSG00000125820	ENSCAFG00000005173
ENSG00000136110	ENSCAFG00000004829
ENSG00000181781	ENSCAFG00000019722
ENSG00000099866	ENSCAFG00000019720
ENSG00000125813	ENSCAFG00000005170
ENSG00000164975	ENSCAFG00000001548
ENSG00000136099	ENSCAFG00000004836
ENSG00000164304	ENSCAFG00000009556
ENSG00000102837	ENSCAFG00000004843
ENSG00000200443	ENSCAFG00000027419
ENSG00000141933	ENSCAFG00000019719
ENSG00000099804	ENSCAFG00000029464
ENSG00000177706	ENSCAFG00000011179
ENSG00000161996	ENSCAFG00000019654
ENSG00000125798	ENSCAFG00000005168
ENSG00000148429	ENSCAFG00000004866
ENSG00000169184	ENSCAFG00000011823
ENSG00000180957	ENSCAFG00000011830
ENSG00000164985	ENSCAFG00000001551
ENSG00000197461	ENSCAFG00000011193
ENSG00000132671	ENSCAFG00000012945
ENSG00000178726	ENSCAFG00000005157
ENSG00000172270	ENSCAFG00000019717
ENSG00000134463	ENSCAFG00000004859
ENSG00000125810	ENSCAFG00000005153
ENSG00000188191	ENSCAFG00000011233
ENSG00000148426	ENSCAFG00000004856
ENSG00000151461	ENSCAFG00000004839
ENSG00000124784	ENSCAFG00000009563
ENSG00000204919	ENSCAFG00000042708
ENSG00000229665	ENSCAFG00000042708
ENSG00000204918	ENSCAFG00000042708
ENSG00000227151	ENSCAFG00000042708
ENSG00000234278	ENSCAFG00000042708
ENSG00000125812	ENSCAFG00000005142
ENSG00000118946	ENSCAFG00000004870
ENSG00000164989	ENSCAFG00000001557
ENSG00000251957	ENSCAFG00000028046
ENSG00000096696	ENSCAFG00000009570
ENSG00000125814	ENSCAFG00000005130
ENSG00000181192	ENSCAFG00000004827
ENSG00000164818	ENSCAFG00000011256
ENSG00000139734	ENSCAFG00000004902
ENSG00000183421	ENSCAFG00000010213
ENSG00000100154	ENSCAFG00000011849
ENSG00000272507	ENSCAFG00000027407
ENSG00000099822	ENSCAFG00000019716
ENSG00000065665	ENSCAFG00000032738
ENSG00000164828	ENSCAFG00000011273
ENSG00000125823	ENSCAFG00000029019
ENSG00000141956	ENSCAFG00000010223
ENSG00000125831	ENSCAFG00000005124
ENSG00000099821	ENSCAFG00000019711
ENSG00000207360	ENSCAFG00000026149
ENSG00000201209	ENSCAFG00000021692
ENSG00000173068	ENSCAFG00000001562
ENSG00000125815	ENSCAFG00000005117
ENSG00000168566	ENSCAFG00000009574
ENSG00000101435	ENSCAFG00000004298
ENSG00000173335	ENSCAFG00000005120
ENSG00000101439	ENSCAFG00000010143
ENSG00000101439	ENSCAFG00000028765
ENSG00000153162	ENSCAFG00000032289
ENSG00000239264	ENSCAFG00000009582
ENSG00000044459	ENSCAFG00000001566
ENSG00000070388	ENSCAFG00000019707
ENSG00000165609	ENSCAFG00000004794
ENSG00000070423	ENSCAFG00000019704
ENSG00000259040	ENSCAFG00000028486
ENSG00000170367	ENSCAFG00000005120
ENSG00000107295	ENSCAFG00000001567
ENSG00000188428	ENSCAFG00000028486
ENSG00000149435	ENSCAFG00000013899
ENSG00000185915	ENSCAFG00000013260
ENSG00000091482	ENSCAFG00000013262
ENSG00000070404	ENSCAFG00000023272
ENSG00000178031	ENSCAFG00000001581
ENSG00000265818	ENSCAFG00000009583
ENSG00000151465	ENSCAFG00000004789
ENSG00000124802	ENSCAFG00000009583
ENSG00000012174	ENSCAFG00000013272
ENSG00000185198	ENSCAFG00000019702
ENSG00000101463	ENSCAFG00000004315
ENSG00000077984	ENSCAFG00000004318
ENSG00000099864	ENSCAFG00000019698
ENSG00000101474	ENSCAFG00000004322
ENSG00000124786	ENSCAFG00000009603
ENSG00000103269	ENSCAFG00000019630
ENSG00000155875	ENSCAFG00000001590
ENSG00000102174	ENSCAFG00000013325
ENSG00000183049	ENSCAFG00000004784
ENSG00000155876	ENSCAFG00000032347
ENSG00000154930	ENSCAFG00000004360
ENSG00000147874	ENSCAFG00000001598
ENSG00000083544	ENSCAFG00000023746
ENSG00000099812	ENSCAFG00000029882
ENSG00000103266	ENSCAFG00000031099
ENSG00000151468	ENSCAFG00000030997
ENSG00000011304	ENSCAFG00000019693
ENSG00000123240	ENSCAFG00000004769
ENSG00000251733	ENSCAFG00000027714
ENSG00000201095	ENSCAFG00000020828
ENSG00000147872	ENSCAFG00000001601
ENSG00000280165	ENSCAFG00000004935
ENSG00000197991	ENSCAFG00000004935
ENSG00000165186	ENSCAFG00000013351
ENSG00000100987	ENSCAFG00000004368
ENSG00000123131	ENSCAFG00000013369
ENSG00000134121	ENSCAFG00000006248
ENSG00000157617	ENSCAFG00000010228
ENSG00000137145	ENSCAFG00000001612
ENSG00000239857	ENSCAFG00000011309
ENSG00000123130	ENSCAFG00000013388
ENSG00000161999	ENSCAFG00000019628
ENSG00000197586	ENSCAFG00000004371
ENSG00000184226	ENSCAFG00000004944
ENSG00000105963	ENSCAFG00000011344
ENSG00000173276	ENSCAFG00000010233
ENSG00000065328	ENSCAFG00000004754
ENSG00000100209	ENSCAFG00000011928
ENSG00000202272	ENSCAFG00000020809
ENSG00000159873	ENSCAFG00000032399
ENSG00000177398	ENSCAFG00000010236
ENSG00000150361	ENSCAFG00000004969
ENSG00000130066	ENSCAFG00000029284
ENSG00000127580	ENSCAFG00000019626
ENSG00000137154	ENSCAFG00000006472
ENSG00000100219	ENSCAFG00000011954
ENSG00000127585	ENSCAFG00000019623
ENSG00000202433	ENSCAFG00000027455
ENSG00000184831	ENSCAFG00000048541
ENSG00000184831	ENSCAFG00000044924
ENSG00000184831	ENSCAFG00000047218
ENSG00000184831	ENSCAFG00000049311
ENSG00000184831	ENSCAFG00000048917
ENSG00000177076	ENSCAFG00000029621
ENSG00000183579	ENSCAFG00000011973
ENSG00000165623	ENSCAFG00000004749
ENSG00000276644	ENSCAFG00000004978
ENSG00000155886	ENSCAFG00000001623
ENSG00000165182	ENSCAFG00000013394
ENSG00000107537	ENSCAFG00000023441
ENSG00000221583	ENSCAFG00000026838
ENSG00000137203	ENSCAFG00000009658
ENSG00000134115	ENSCAFG00000006061
ENSG00000174010	ENSCAFG00000013398
ENSG00000100249	ENSCAFG00000011982
ENSG00000183762	ENSCAFG00000011994
ENSG00000130741	ENSCAFG00000013425
ENSG00000171843	ENSCAFG00000001635
ENSG00000162004	ENSCAFG00000019621
ENSG00000200871	ENSCAFG00000027210
ENSG00000186998	ENSCAFG00000012106
ENSG00000005889	ENSCAFG00000013408
ENSG00000204899	ENSCAFG00000030611
ENSG00000136122	ENSCAFG00000004981
ENSG00000086475	ENSCAFG00000004743
ENSG00000129951	ENSCAFG00000019679
ENSG00000240230	ENSCAFG00000011350
ENSG00000222202	ENSCAFG00000048077
ENSG00000188352	ENSCAFG00000025256
ENSG00000160179	ENSCAFG00000010285
ENSG00000073067	ENSCAFG00000011551
ENSG00000165626	ENSCAFG00000004736
ENSG00000223611	ENSCAFG00000013437
ENSG00000223611	ENSCAFG00000013644
ENSG00000223611	ENSCAFG00000025188
ENSG00000223731	ENSCAFG00000013437
ENSG00000223731	ENSCAFG00000013644
ENSG00000223731	ENSCAFG00000025188
ENSG00000067992	ENSCAFG00000013476
ENSG00000083520	ENSCAFG00000005016
ENSG00000197561	ENSCAFG00000019669
ENSG00000100263	ENSCAFG00000012114
ENSG00000165630	ENSCAFG00000004735
ENSG00000103253	ENSCAFG00000019606
ENSG00000111846	ENSCAFG00000009680
ENSG00000102230	ENSCAFG00000013493
ENSG00000144619	ENSCAFG00000006013
ENSG00000199023	ENSCAFG00000025662
ENSG00000164849	ENSCAFG00000011775
ENSG00000182944	ENSCAFG00000000749
ENSG00000175221	ENSCAFG00000019659
ENSG00000164850	ENSCAFG00000011781
ENSG00000202414	ENSCAFG00000021643
ENSG00000101868	ENSCAFG00000013521
ENSG00000100994	ENSCAFG00000004380
ENSG00000282246	ENSCAFG00000004735
ENSG00000178381	ENSCAFG00000011773
ENSG00000103245	ENSCAFG00000019618
ENSG00000137434	ENSCAFG00000030234
ENSG00000207609	ENSCAFG00000022791
ENSG00000202189	ENSCAFG00000026366
ENSG00000188921	ENSCAFG00000001652
ENSG00000111845	ENSCAFG00000009688
ENSG00000164853	ENSCAFG00000011794
ENSG00000171855	ENSCAFG00000001653
ENSG00000160181	ENSCAFG00000010349
ENSG00000111843	ENSCAFG00000005831
ENSG00000111843	ENSCAFG00000009692
ENSG00000137080	ENSCAFG00000048590
ENSG00000137080	ENSCAFG00000049093
ENSG00000137080	ENSCAFG00000045355
ENSG00000137080	ENSCAFG00000045993
ENSG00000137080	ENSCAFG00000044464
ENSG00000137080	ENSCAFG00000046901
ENSG00000137080	ENSCAFG00000045914
ENSG00000137080	ENSCAFG00000048954
ENSG00000137080	ENSCAFG00000049301
ENSG00000137080	ENSCAFG00000043776
ENSG00000137080	ENSCAFG00000049819
ENSG00000137080	ENSCAFG00000041836
ENSG00000137080	ENSCAFG00000048694
ENSG00000137080	ENSCAFG00000045903
ENSG00000137080	ENSCAFG00000041326
ENSG00000137080	ENSCAFG00000044177
ENSG00000164877	ENSCAFG00000023057
ENSG00000100997	ENSCAFG00000004389
ENSG00000236637	ENSCAFG00000048590
ENSG00000236637	ENSCAFG00000049093
ENSG00000236637	ENSCAFG00000045355
ENSG00000236637	ENSCAFG00000045993
ENSG00000236637	ENSCAFG00000044464
ENSG00000236637	ENSCAFG00000046901
ENSG00000236637	ENSCAFG00000045914
ENSG00000236637	ENSCAFG00000048954
ENSG00000236637	ENSCAFG00000049301
ENSG00000236637	ENSCAFG00000043776
